grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:17:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:18:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:19:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:20:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:21:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:22:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:23:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:24:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:25:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:26:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:27:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:28:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:29:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:30:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:31:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:32:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:33:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:34:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:35:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:36:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:37:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:38:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:39:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:40:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:41:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:42:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:43:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:44:00,0.0
grouped.develop.tracking.metrics.pageimpressions.mini-dv.m1_rate,2017-02-28 09:45:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:46:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:47:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:48:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:49:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:50:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:51:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:52:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:53:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:54:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:55:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:56:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:57:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:58:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 08:59:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:00:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:01:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:02:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:03:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:04:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:05:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:06:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:07:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:08:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:09:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:10:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:11:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:12:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:13:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:14:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:15:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:16:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:17:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:18:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:19:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:20:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:21:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:22:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:23:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:24:00,0.02
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:25:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:26:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:27:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:28:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:29:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:30:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:31:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:32:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:33:00,0.02
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:34:00,0.03
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:35:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:36:00,0.02
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:37:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:38:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:39:00,0.05
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:40:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:41:00,0.01
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:42:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:43:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:44:00,0.0
grouped.develop.tracking.metrics.pageimpressions.ohnezuordnung.m1_rate,2017-02-28 09:45:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:46:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:47:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:48:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:49:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:50:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:51:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:52:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:53:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:54:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:55:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:56:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:57:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:58:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 08:59:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:00:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:01:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:02:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:03:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:04:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:05:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:06:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:07:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:08:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:09:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:10:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:11:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:12:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:13:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:14:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:15:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:16:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:17:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:18:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:19:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:20:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:21:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:22:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:23:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:24:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:25:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:26:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:27:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:28:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:29:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:30:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:31:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:32:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:33:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:34:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:35:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:36:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:37:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:38:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:39:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:40:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:41:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:42:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:43:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:44:00,0.0
grouped.develop.tracking.metrics.pageimpressions.partnershop.m1_rate,2017-02-28 09:45:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:46:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:47:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:48:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:49:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:50:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:51:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:52:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:53:00,0.03
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:54:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:55:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:56:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:57:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:58:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 08:59:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:00:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:01:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:02:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:03:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:04:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:05:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:06:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:07:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:08:00,0.03
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:09:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:10:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:11:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:12:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:13:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:14:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:15:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:16:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:17:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:18:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:19:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:20:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:21:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:22:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:23:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:24:00,0.02
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:25:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:26:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:27:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:28:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:29:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:30:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:31:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:32:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:33:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:34:00,0.05
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:35:00,0.02
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:36:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:37:00,0.03
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:38:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:39:00,0.03
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:40:00,0.01
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:41:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:42:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:43:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:44:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktliste.m1_rate,2017-02-28 09:45:00,0.03
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:46:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:47:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:48:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:49:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:50:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:51:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:52:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:53:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:54:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:55:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:56:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:57:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:58:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 08:59:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:00:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:01:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:02:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:03:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:04:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:05:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:06:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:07:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:08:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:09:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:10:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:11:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:12:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:13:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:14:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:15:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:16:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:17:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:18:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:19:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:20:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:21:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:22:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:23:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:24:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:25:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:26:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:27:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:28:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:29:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:30:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:31:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:32:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:33:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:34:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:35:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:36:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:37:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:38:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:39:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:40:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:41:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:42:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:43:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:44:00,0.0
grouped.develop.tracking.metrics.pageimpressions.produktvergleich.m1_rate,2017-02-28 09:45:00,0.0
grouped.develop.tracking.metrics.pageimpressions.service.m1_rate,2017-02-28 08:46:00,0.0
grouped.develop.tracking.metrics.pageimpressions.service.m1_rate,2017-02-28 08:47:00,0.0
grouped.develop.tracking.metrics.pageimpressions.service.m1_rate,2017-02-28 08:48:00,0.0
